municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;18/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;18/01/2024 22:10;2,8
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;18/01/2024 22:20;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;18/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 20:50;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 21:10;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 21:20;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 21:40;0,4
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;19/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 00:30;1,4
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 00:50;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 01:20;0,4
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 01:30;1,6
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 01:40;0,6
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 01:50;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 02:00;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 02:20;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 02:30;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 02:40;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 03:00;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 03:40;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 03:50;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 04:20;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 05:20;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 05:40;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 06:10;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;20/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;21/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;22/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 12:20;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 18:50;0,6
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 19:00;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 20:30;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 21:00;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;23/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;24/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;25/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;26/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;27/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 18:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 19:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 20:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 21:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 22:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;28/01/2024 23:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 00:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 01:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 02:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 03:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 04:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 05:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 06:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 07:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 08:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 09:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 10:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 11:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 12:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 13:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 14:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 15:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 16:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 16:40;0,4
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 16:50;0,4
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 17:00;0,2
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 17:10;0
BAURU;350600304A;SP;Jardim Ouro Verde;-22,357;-49,094;29/01/2024 17:30;2,8
